id,conversation,is_sales,is_rebuttal,is_obj
1978,"Dzień dobry, Katarzyna Wiśniewska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

W porządku. Życzę miłego dnia!",1,0,0
1979,"Dzień dobry, Robert Kowalski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
1980,"Dzień dobry, Magdalena Wójcik z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
1981,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
1982,"Dzień dobry, Katarzyna Wiśniewska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

W porządku. Życzę miłego dnia!",1,0,0
1983,"Dzień dobry, Marcin Nowak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

W porządku. Życzę miłego dnia!",1,0,0
1984,"Dzień dobry, Anna Kowalska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
1985,"Dzień dobry, Agnieszka Zielińska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

W porządku. Życzę miłego dnia!",1,0,0
1986,"Dzień dobry, Marcin Nowak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
1987,"Dzień dobry, Marcin Nowak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

W porządku. Życzę miłego dnia!",1,0,0
1988,"Dzień dobry, Magdalena Wójcik z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Już mam ubezpieczenie w innej firmie.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
1989,"Dzień dobry, Anna Kowalska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
1990,"Dzień dobry, Ewa Dąbrowska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
1991,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

W porządku. Życzę miłego dnia!",1,0,0
1992,"Dzień dobry, Monika Nowacka z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

W porządku. Życzę miłego dnia!",1,0,0
1993,"Dzień dobry, Dorota Kamińska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
1994,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
1995,"Dzień dobry, Beata Krawczyk z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
1996,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
1997,"Dzień dobry, Piotr Mazur z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

W porządku. Życzę miłego dnia!",1,0,0
1998,"Dzień dobry, Jarosław Piotrowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
1999,"Dzień dobry, Robert Kowalski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2000,"Dzień dobry, Grzegorz Jankowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2001,"Dzień dobry, Agnieszka Zielińska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2002,"Dzień dobry, Monika Nowacka z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2003,"Dzień dobry, Małgorzata Kaczmarek z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

W porządku. Życzę miłego dnia!",1,0,0
2004,"Dzień dobry, Michał Zieliński z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2005,"Dzień dobry, Grzegorz Jankowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2006,"Dzień dobry, Katarzyna Wiśniewska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2007,"Dzień dobry, Marcin Nowak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Już mam ubezpieczenie w innej firmie.

W porządku. Życzę miłego dnia!",1,0,0
2008,"Dzień dobry, Katarzyna Wiśniewska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

To za drogo jak na moje potrzeby.

W porządku. Życzę miłego dnia!",1,0,0
2009,"Dzień dobry, Marcin Nowak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2010,"Dzień dobry, Robert Kowalski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

To za drogo jak na moje potrzeby.

W porządku. Życzę miłego dnia!",1,0,0
2011,"Dzień dobry, Anna Kowalska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

W porządku. Życzę miłego dnia!",1,0,0
2012,"Dzień dobry, Małgorzata Kaczmarek z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2013,"Dzień dobry, Beata Krawczyk z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

W porządku. Życzę miłego dnia!",1,0,0
2014,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2015,"Dzień dobry, Monika Nowacka z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2016,"Dzień dobry, Beata Krawczyk z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2017,"Dzień dobry, Dorota Kamińska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
2018,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
2019,"Dzień dobry, Tomasz Kowalczyk z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2020,"Dzień dobry, Robert Kowalski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2021,"Dzień dobry, Anna Kowalska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

To za drogo jak na moje potrzeby.

W porządku. Życzę miłego dnia!",1,0,0
2022,"Dzień dobry, Jarosław Piotrowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

W porządku. Życzę miłego dnia!",1,0,0
2023,"Dzień dobry, Piotr Mazur z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2024,"Dzień dobry, Ewa Dąbrowska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

W porządku. Życzę miłego dnia!",1,0,0
2025,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2026,"Dzień dobry, Paweł Lewandowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Już mam ubezpieczenie w innej firmie.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2027,"Dzień dobry, Michał Zieliński z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2028,"Dzień dobry, Magdalena Wójcik z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
2029,"Dzień dobry, Michał Zieliński z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

W porządku. Życzę miłego dnia!",1,0,0
2030,"Dzień dobry, Łukasz Woźniak z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
2031,"Dzień dobry, Grzegorz Jankowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Już mam ubezpieczenie w innej firmie.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2032,"Dzień dobry, Monika Nowacka z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2033,"Dzień dobry, Ewa Dąbrowska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

W porządku. Życzę miłego dnia!",1,0,0
2034,"Dzień dobry, Tomasz Kowalczyk z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2035,"Dzień dobry, Ewa Dąbrowska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2036,"Dzień dobry, Robert Kowalski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Oferujemy kompleksowe ubezpieczenie SantProtect za 35 złotych miesięcznie, które pokrywa raty kredytów w razie problemów.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2037,"Dzień dobry, Grzegorz Jankowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2038,"Dzień dobry, Michał Zieliński z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2039,"Dzień dobry, Monika Nowacka z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2040,"Dzień dobry, Paweł Lewandowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Tak, ale krótko.

Nasze ubezpieczenie SantProtect to ochrona na wypadek choroby, wypadku i utraty pracy za jedyne 30 złotych miesięcznie.

Nie jestem zainteresowana ubezpieczeniami. Dziękuję.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2041,"Dzień dobry, Agnieszka Zielińska z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

To za drogo jak na moje potrzeby.

Rozumiem. Dziękuję za poświęcony czas. Miłego dnia!",1,0,0
2042,"Dzień dobry, Grzegorz Jankowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

Słucham.

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
2043,"Dzień dobry, Grzegorz Jankowski z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie ubezpieczenia SantProtect. Czy to dobry moment?

O jakim ubezpieczeniu?

Chciałbym przedstawić ubezpieczenie SantProtect, które chroni przed utratą dochodów. Składka to tylko 25 złotych miesięcznie.

Nie potrzebuję dodatkowych ubezpieczeń. Mam już wystarczająco.

Oczywiście. Gdyby zmieniła Pani zdanie, proszę o kontakt. Dziękuję!",1,0,0
